Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,API CQA's defined/documented,,,,,,,
SM,10,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,"Shipping:
*Calculate thermal density of temperature shipping systems (as needed)
*Qualification report of insulated shipping container for temperature sensitive products
*Shipping process validation report - cold chain (as needed)",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,Elemental impurities assessment complete (criticality analysis and control strategy final),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,Statistically justified spec's confirmed for validation,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,API process critical steps defined/documented,,,,,"


",,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,API synthesis CA done/documented,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Spiking experiments finished,,,,,"

",,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Scale factors known and documented,,,,,"
",,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,CPP and CMA defined for full scale validation batches based on scalability knowledge,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Proven Acceptable Ranges defined/documented and robustness experiments (DOE) finalized including for solid state,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Comm. API process confirmed in view of full scale validation batches,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Development Summary Report available,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Cleaning method assessment,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,"Finalize current BOM (includes all materials next to SM, INT, API) to AS + QI",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,"API Sourcing final SWOT delivered, based on final BOM",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,SQ: COC closed before release PPQ batches,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,"Impact of CPP's, CMA's and environment normal, short-term variation on API quality, manufacturability and stability confirmed at full scale",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,"Multivariate boundaries for CPPs, CMAs, and environmental conditions including campaigning, material aging, and process effects at pilot scale",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,Optimal operating settings and multivariate boundaries for CPP's and CMA's confirmed for full scale validation batches,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,PPQreadiness checklist completed,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,API control strategy for PV batches lock/documented including for solid state [API/AD/P&MS],,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,"Control strategy (set of defined, existing documents) for validation batch purpose based on final CA. Final CA report approved for the execution of validation batches",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,Real-time in-process test on factors showing substantial variation and impact on CQA's  incorporated where relevant in control strategy,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,Validation protocol (PPQ) completed [in line with FDA Guidance on process validation if required],,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,Risk mitigation plans completed in preparation of validation batches,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Miscellaneous,PMI calculation of the final process (in house steps) using ACS GCIPR guidance,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,API process/materials Design Space,Process/Materials design space at full scale defined,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,CMCRA,CMC Regulatory Dossier Development,"Review and update regulatory strategy document, including QbD elements for the MAA/NDA, and including regulatory risk assessment and mitigation strategy, planned HA meetings (e.g., emphasis on agreement for starting materials, proposed commercial QC dissolution method, other key issues requiring input prior to registration), key outcomes of any HA meetings completed, global submission strategy (from GRT), overview of any Q&A from HA in Phase 1, Phase 2 and Phase 3 IND/CTA",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,CMCRA,CMC Regulatory Dossier Development,"Evaluate whether the registration batches will be representative of the proposed commercial production, and propose the appropriate bridging strategy, if needed",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,"""Product Compliance Focus Area"" consulted and Nitrosamine strategy aligned for DP. ",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,CMCRA,CMC Regulatory Dossier Development,"Confirm global commercial image and debossment strategy with GRL/Regional regulatory leads, and all appropriate stakeholders",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA,CMC Regulatory Dossier Development,"Review and update regulatory strategy document, including QbD elements for the MAA/NDA, and including regulatory risk assessment and mitigation strategy, planned HA meetings (e.g., emphasis on agreement for starting materials, proposed commercial QC dissolution method, other key issues requiring input prior to registration), key outcomes of any HA meetings completed, global submission strategy (from GRT), overview of any Q&A from HA in Phase 1, Phase 2 and Phase 3 IND/CTA",,,,,,,
SM,11,Ready to Launch,API Development,Miscellaneous,EHS Requirement: Update Process safety testing ,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA,CMC Regulatory Dossier Development,Define WW registration Strategy and Sample Requirements,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA,CMC Regulatory Dossier Development,"Identify Notified Body for EU device review, initiate conversations with Notified Body. Contact Procurement to establish a contract with the Notified Body and execute contract 2 months before submission of technical package for review.  Create and submit the technical dossier for review and opinion by the Notified Body.  Note that NBOp is a deliverable for the MAA; plan for 6-8M for preparation, review, and receipt of opinion. [newly added per Device regulatory request Nov 16,2020]",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA,CMC Regulatory Dossier Development,"Identify Notified Body for EU device review, initiate conversations with Notified Body.",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA,CMC Regulatory Dossier Development,"Contact Procurement to establish a contract with the Notified Body and execute contract 2 months before submission of technical package for review.  Create and submit the technical dossier for review and opinion by the Notified Body.  Note that NBOp is a deliverable for the MAA; plan for 6-8M for preparation, review, and receipt of opinion.",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,CMCRA; DDO,CMC Regulatory Dossier Development,"Initiate authoring CTD sections, execute gap assessment.",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,CMCRA; DDO,CMC Regulatory Dossier Development,"Continue authoring CTD sections, executing gap assessment",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,Combination Products / Devices,Design Control & Risk Management,"Device Risk Management  (Update):
*Risk Management Plan (Update)
*Product Risk Assessment/Hazard ID (Update)
*uFMEA (Update)
*CTQ Flow Down (Update)
*Device Control Strategy (Review and Update)
*dFMEA (Update)
*pFMEA (Initiate)
*Risk Management Report (Update)",,,,,,,
